,sentiment,text,confidence
8142,neutral, Salcomp Manufacturing Oy will pay EUR 35 million in cash to Salcomp in connection with the implementation of the sale and transfer of the Business,0.66
8143,neutral," Sampo Housing Loan Bank , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported",0.66
8144,neutral, SAMPO PLC Jarmo Salonen Head of Investor Relations and Group Communications tel. +358 10 516 0030 Distribution : NASDAQ OMX Helsinki The principal media Financial Supervisory Authority www.sampo.com This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients,0.66
8145,neutral," SAN FRANCISCO ( MarketWatch ) -- Nokia Corp , the world 's largest cell-phone maker , is using the Consumer Electronics Show in Las Vegas to introduce a high-end , thin folding phone , according to a media report Monday",0.66
8146,neutral, Sanoma Magazines International will invite other shareholders holding approximately 15 % of the shares to sell their shares,0.66
8147,neutral, Scanfil plc is a global contract manufacturer and systems supplier for communication and industrial electronics,0.66
8148,neutral," schwalm ( at ) outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , mobile +358 400 817198 e-mail eila",0.66
8149,neutral," SDM offers general rental equipment , aluminium scaffolding , power generator and hoists to customers in the construction sector",0.66
8150,positive, services supplier Efore Plc to streamline operations in Finland and the US Finnish electronic systems and services supplier Efore Plc ( OMX Helsinki : EFO1V ) said on Tuesday ( 3 February ) that it has initiated statutory negotiations regarding a streamlining of its operations in Finland,0.66
8151,neutral," Seventy-three of those also have more extensive training in products built on the latest ArchestrA technologies , such as the Wonderware System Platform",0.66
8152,neutral," Simultaneously , Alma Media has purchased a 35 % share of Arena Interactive , a subsidiary of Arena Partners with a focus on mobile solutions development",0.66
8153,neutral," Simultaneously with this merger plan another merger plan has been signed , according to which Suomen Projektivuokraus Oy , a subsidiary of VTM-Rakennuskonevuokraamo Oy , would be merged with VTM-Rakennuskonevuokraamo Oy",0.66
8154,neutral," So far as is known , he did not sell shares that he owns personally",0.66
8155,neutral, Solidium now holds 5.0 per cent of the shares Solidium Oy has acquired 5.0 per cent of the shares in Tieto Corporation for approximately EUR 58 million,0.66
8156,neutral," Some 3.8 mln euro ( $ 5.2 mln ) of the base acquisition price will be paid in cash and the rest through a subscription offering of a total of 850,000 new Ixonos shares",0.66
8157,neutral, Some of the lay-offs will be implemented using part-time employment contracts,0.66
8158,neutral," Sponda is a property investment company , specialising in commercial properties in the largest cities in Finland and Russia",0.66
8159,positive," ST. PETERSBURG , Oct 14 ( PRIME-TASS ) -- Finnish tire producer Nokian Tyres plans to invest about 50 million euros in the expansion of its tire plant in the city of Vsevolozhsk in Russia 's Leningrad Region in 2011 , the company 's President Kim Gran told reporters Thursday",0.66
8160,neutral, Stichting Pensioenfonds ABP : 4 118 122 shares representing 5.19 % of the share capital and voting rights,0.66
8161,neutral," Stockholm , 3 March 2011 About Cybercom The Cybercom Group is a high-tech consultancy that offers global sourcing for end-to-end solutions",0.66
8162,positive," Stockmann and Swedish sector company AB Lindex entered into an agreement on September 30 , 2007 , whereby Stockmann , or a wholly-owned subsidiary of it , will make a public tender offer for all of Lindex 's issued shares",0.66
8163,neutral," Stora Enso has also had meetings with the labor authorities , Employment and Economic Development Centres and representatives of the government in order to find solutions",0.66
8164,neutral," Subscribers of China Unicom , the nation 's second largest mobile phone operator after China Mobile , are expected to release pictures , videos and blog on the Internet via mobile phones as of March 2008",0.66
8165,neutral, Sunrise Resources operates in Russian near-shore development markets through its wholly-owned Russian subsidiary and has 80 % of its personnel in Russia,0.66
8166,neutral," Swiss bank Credit Suisse International will act as an investor in the locomotive manufacturing plant , the Astana administration said",0.66
8167,neutral," Talvivaara Mining Company PLC ( Talvivaara Mining ) ( LSE : TALV ) , a Finland-based nickel mining business , has installed its second production line at its metals recovery plant on June 9 , 2010",0.66
8168,neutral, Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore,0.66
8169,neutral," Tampere Science Parks is a Finnish company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses",0.66
8170,neutral," Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in holding : 22 January 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights",0.66
8171,neutral, Technopolis has approximately 130 customer companies in Jyvaskyla,0.66
8172,neutral," Tecnomen , headquartered in Espoo , Finland , develops messaging and charging solutions for telecomms operators and service providers worldwide",0.66
8173,neutral," Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and rating of voice and video calls , data traffic and any kind of content services in both mobile and fixed networks",0.66
8174,neutral," Tecnomen 's system features a new range of value-added services for prepaid and post-paid billing , charging and rating of voice calls , data traffic , or any kind of content services in both mobile and fixed networks",0.66
8175,positive, TeliaSonera said about $ 100 million will be invested in the next year in the region to bring mobile coverage to about 90 % of Nepal s population,0.66
8176,negative," Temporary lay-offs , affecting the entire workforce , will also be implemented",0.66
8177,neutral," Teollisuuden Voima Oyj , the Finnish utility known as TVO , said it shortlisted Mitsubishi Heavy s EU-APWR model along with reactors from Areva , Toshiba Corp. , GE Hitachi Nuclear Energy and Korea Hydro & Nuclear Power Co.",0.66
8178,neutral, Terms of the acquisition were not disclosed,0.66
8179,neutral, Terms were not disclosed,0.66
8180,neutral," The 19,200-square metre technology center is located near University of Tampere in central Tampere",0.66
8181,neutral," The 5,000 megawatt wind farm being planned in Raahe would be built offshore in front of Ruukki 's Raahe Works",0.66
8182,neutral," The acquired plant has an annual capacity of some 300,000 tonnes and most of its production is sold to domestic customers",0.66
8183,neutral, The acquisition is expected to take place by the end of August 2007,0.66
8184,neutral, The acquisition of AVC Systemhaus and the majority stake in Cableway will increase the number of Teleste personnel by 250,0.66
8185,neutral," The acquisition was financed with $ 2.56 billion of debt arranged by Goldman , Sachs & Co.",0.66
8186,neutral," The airline was targeting travel agents , tour operators and travel management companies to raise awareness first before targeting consumers , he added",0.66
8187,neutral," The Annual Report contains the financial statements , the consolidated financial statements , the report by the Board of Directors and the auditor 's report",0.66
8188,neutral," The Annual Report will be sent automatically to shareholders holding at least 2,000 Sampo plc shares",0.66
8189,neutral," The Apple Inc. iPhone wo n't change the game plan for Verizon Communications Inc. , Chief Executive Ivan Seidenberg said Wednesday",0.66
8190,neutral," The approximately 20,000 dwt vessel has been ordered from India",0.66
8191,neutral, The arrangements do not apply to the group 's units outside Finland,0.66
8192,neutral," The Bank of Tokyo-Mitsubishi UFJ , Ltd acted as agent for the loan",0.66
8193,neutral, The bank VTB24 provides mortgage loans to buy apartments in the complex at 11-13 % per annum in rubles,0.66
8194,neutral," The biggest sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products",0.66
8195,neutral, The bond has a value of EUR150m and a maturity of 4 years,0.66
8196,neutral, The bridge will be built to the south of the existing bridge spanning the strait,0.66
8197,neutral," The building will house , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla",0.66
8198,neutral," The business units of the InvestLesProm Group cover the full forest industry chain , and the Group owns forests , sawmills , paper and pulp mills , and other processing plants",0.66
8199,neutral," The businesses to be divested offer dairy , edible fats , ready-meal and ice-cream packaging to multinational and local customers",0.66
8200,neutral," The casing comprises a first side casing member provided with the first side vat segment and a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable about a rotation axis",0.66
